2, 54.861857, -1.690581
2, 54.861669, -1.690848
2, 54.871286, -1.729092
2, 54.871223, -1.729093
2, 54.865446, -1.737545
2, 54.865365, -1.737545
2, 54.863832, -1.743647
2, 54.863760, -1.743648
2, 54.850922, -1.754336
2, 54.851058, -1.754896
2, 54.860942, -1.705637
2, 54.887370, -1.744636
2, 54.889494, -1.702452
2, 54.889379, -1.702587
2, 54.895759, -1.706756
2, 54.895705, -1.706663
2, 54.859117, -1.705152
2, 54.858837, -1.704921
2, 54.865175, -1.713475
2, 54.864684, -1.714553
2, 54.862136, -1.720460
2, 54.861328, -1.720778
2, 54.859853, -1.723706
2, 54.858778, -1.725718
2, 54.858413, -1.727153
2, 54.858091, -1.727841
2, 54.856615, -1.731013
2, 54.856294, -1.731324
2, 54.856432, -1.733351
2, 54.856804, -1.734984
2, 54.857472, -1.736366
2, 54.857801, -1.739090
2, 54.858392, -1.738027
2, 54.860400, -1.739130
2, 54.860543, -1.739633
2, 54.861879, -1.742429
2, 54.861447, -1.741918
2, 54.864260, -1.746324
2, 54.863882, -1.745906
2, 54.865963, -1.748542
2, 54.865496, -1.748560
2, 54.868570, -1.748993
2, 54.869029, -1.749364
2, 54.872591, -1.750635
2, 54.871998, -1.750888
2, 54.872006, -1.750249
2, 54.875988, -1.750692
2, 54.876373, -1.750378
2, 54.880332, -1.748063
2, 54.879470, -1.748598
2, 54.885143, -1.745242
2, 54.885304, -1.745007
2, 54.887558, -1.744120
2, 54.887629, -1.743855
2, 54.892628, -1.736355
2, 54.892053, -1.736764
2, 54.895323, -1.732081
2, 54.895878, -1.731141
2, 54.898541, -1.728130
2, 54.898648, -1.727724
2, 54.903993, -1.722080
2, 54.903560, -1.722248
2, 54.907270, -1.717871
2, 54.907350, -1.717355
2, 54.851009, -1.712033
2, 54.850821, -1.712424
2, 54.851775, -1.709224
2, 54.851516, -1.709849
2, 54.852720, -1.705853
2, 54.852568, -1.706103
2, 54.853513, -1.703231
2, 54.853333, -1.703123
2, 54.854979, -1.703656
2, 54.854574, -1.703394
2, 54.857471, -1.704603
2, 54.856841, -1.704219
2, 54.862039, -1.705707
2, 54.861816, -1.703029
2, 54.861483, -1.702565
2, 54.860218, -1.699785
2, 54.860228, -1.700299
2, 54.861421, -1.695897
2, 54.861179, -1.695868
2, 54.865300, -1.698127
2, 54.864994, -1.697942
2, 54.866352, -1.698275
2, 54.866953, -1.697819
2, 54.875503, -1.699266
2, 54.875242, -1.699066
2, 54.876791, -1.704260
2, 54.877044, -1.704943
2, 54.879681, -1.709717
2, 54.879816, -1.710191
2, 54.880206, -1.711763
2, 54.880107, -1.711701
2, 54.882646, -1.717357
2, 54.882737, -1.717808
2, 54.887819, -1.723884
2, 54.887117, -1.723327
2, 54.887183, -1.724855
2, 54.888011, -1.725145
2, 54.890721, -1.731425
2, 54.890812, -1.732142
2, 54.892508, -1.734890
2, 54.892328, -1.734985
2, 54.877633, -1.687266
2, 54.877170, -1.687020
2, 54.876167, -1.684690
2, 54.876214, -1.685500
2, 54.872443, -1.679919
2, 54.872164, -1.680759
2, 54.871237, -1.679492
2, 54.870922, -1.679261
2, 54.859564, -1.748130
2, 54.858819, -1.748477
2, 54.869281, -1.687533
2, 54.869427, -1.686186
2, 54.866430, -1.693475
2, 54.866212, -1.692495
2, 54.863443, -1.695882
2, 54.863238, -1.696491
2, 54.864485, -1.692010
2, 54.864208, -1.692589
2, 54.865441, -1.689931
2, 54.865226, -1.690182
2, 54.862961, -1.689794
2, 54.861010, -1.689509
2, 54.862059, -1.692138
2, 54.861951, -1.692216
2, 54.860463, -1.693443
2, 54.860213, -1.694115
2, 54.828236, -1.748013
2, 54.821755, -1.742855
2, 54.821610, -1.742561
2, 54.823099, -1.745358
2, 54.822820, -1.745074
2, 54.825111, -1.744624
2, 54.825003, -1.744547
2, 54.827440, -1.745388
2, 54.827735, -1.744981
2, 54.830024, -1.743581
2, 54.829539, -1.743709
2, 54.837655, -1.735779
2, 54.837914, -1.735232
2, 54.839565, -1.733914
2, 54.840121, -1.733303
2, 54.841709, -1.732109
2, 54.842291, -1.731358
2, 54.841797, -1.731158
2, 54.843934, -1.730599
2, 54.843934, -1.730428
2, 54.851830, -1.732805
2, 54.851398, -1.732668
2, 54.855055, -1.732332
2, 54.855530, -1.732080
2, 54.858078, -1.742640
2, 54.858131, -1.746004
2, 54.857518, -1.749809
2, 54.858391, -1.750396
2, 54.857742, -1.749450
2, 54.895983, -1.736404
2, 54.896051, -1.736239
2, 54.901144, -1.739231
2, 54.900973, -1.738920
2, 54.904750, -1.740502
2, 54.904184, -1.740490
2, 54.906530, -1.740444
2, 54.906457, -1.739992
2, 54.907066, -1.734779
2, 54.906928, -1.735113
2, 54.907208, -1.729896
2, 54.907173, -1.730317
2, 54.906178, -1.723711
2, 54.906168, -1.723056
2, 54.904005, -1.740647
2, 54.903349, -1.740979
2, 54.862668, -1.745571
2, 54.862291, -1.745698
2, 54.873693, -1.757969
2, 54.874487, -1.759522
2, 54.874477, -1.759320
2, 54.877043, -1.761549
2, 54.876702, -1.761831
2, 54.880278, -1.756869
2, 54.879767, -1.757527
2, 54.881415, -1.754976
2, 54.881702, -1.754523
2, 54.883893, -1.749521
2, 54.883832, -1.750145
2, 54.885291, -1.747548
2, 54.884950, -1.747722
2, 54.874701, -1.674244
2, 54.874631, -1.674884
2, 54.873318, -1.674031
2, 54.872729, -1.675912
2, 54.874663, -1.680057
2, 54.874762, -1.680212
2, 54.872278, -1.685639
2, 54.872094, -1.683864
2, 54.872369, -1.689659
2, 54.872526, -1.691419
2, 54.872276, -1.690487
2, 54.854836, -1.751991
2, 54.853983, -1.752635
2, 54.886450, -1.726450
2, 54.886243, -1.726560
2, 54.885401, -1.728114
2, 54.884821, -1.729516
2, 54.884753, -1.731325
2, 54.884613, -1.734615
2, 54.884572, -1.734849
2, 54.884560, -1.737895
2, 54.884574, -1.742484
2, 54.884495, -1.742622
2, 54.862804, -1.768768
2, 54.862842, -1.769562
2, 54.865523, -1.786359
2, 54.864495, -1.789433
2, 54.864307, -1.789575
2, 54.862052, -1.795319
2, 54.861935, -1.795320
2, 54.861339, -1.799000
2, 54.861517, -1.797815
2, 54.859944, -1.803400
2, 54.860275, -1.802105
2, 54.859365, -1.806331
2, 54.859333, -1.808777
2, 54.858985, -1.810602
2, 54.859042, -1.823249
2, 54.859195, -1.824512
2, 54.860007, -1.826720
2, 54.860242, -1.827561
2, 54.861908, -1.830467
2, 54.861071, -1.829349
2, 54.860705, -1.830846
2, 54.861524, -1.831730
2, 54.860939, -1.838073
2, 54.860813, -1.837949
2, 54.860846, -1.842529
2, 54.860092, -1.843155
2, 54.860704, -1.843854
2, 54.861605, -1.845814
2, 54.861353, -1.845690
2, 54.863896, -1.845415
2, 54.863465, -1.845448
2, 54.863790, -1.846506
2, 54.867967, -1.844995
2, 54.868187, -1.848905
2, 54.867926, -1.848423
2, 54.870743, -1.851778
2, 54.870383, -1.851499
2, 54.870267, -1.852076
2, 54.872926, -1.851474
2, 54.872810, -1.851708
2, 54.874371, -1.842430
2, 54.874048, -1.843055
2, 54.890128, -1.719017
2, 54.889995, -1.718970
2, 54.892159, -1.716027
2, 54.892114, -1.715981
2, 54.893675, -1.710762
2, 54.893568, -1.711044
2, 54.899009, -1.709024
2, 54.898964, -1.709150
2, 54.904378, -1.720169
2, 54.904076, -1.719905
2, 54.851705, -1.667794
2, 54.851778, -1.668230
2, 54.850099, -1.665362
2, 54.850446, -1.665784
2, 54.849361, -1.836359
2, 54.849272, -1.836242
2, 54.851143, -1.832552
2, 54.850783, -1.833000
2, 54.852870, -1.832047
2, 54.852897, -1.831984
2, 54.852933, -1.831938
2, 54.852960, -1.831875
2, 54.852987, -1.831797
2, 54.853022, -1.831735
2, 54.853040, -1.831672
2, 54.853067, -1.831610
2, 54.853103, -1.831532
2, 54.858720, -1.831851
2, 54.858019, -1.831854
2, 54.870460, -1.777747
2, 54.870244, -1.777919
2, 54.874158, -1.770542
2, 54.874166, -1.770090
2, 54.875264, -1.766250
2, 54.875004, -1.766844
2, 54.902177, -1.743326
2, 54.902377, -1.744276
2, 54.903116, -1.745066
2, 54.904260, -1.746588
2, 54.904576, -1.747225
2, 54.905948, -1.725304
2, 54.907598, -1.727492
2, 54.907562, -1.727663
2, 54.911117, -1.730042
2, 54.911082, -1.730213
2, 54.903626, -1.781026
2, 54.903436, -1.780980
2, 54.900505, -1.789589
2, 54.900665, -1.788496
2, 54.901347, -1.798380
2, 54.901284, -1.798395
2, 54.902596, -1.804050
2, 54.902551, -1.804128
2, 54.903799, -1.814540
2, 54.903756, -1.815741
2, 54.854789, -1.835855
2, 54.857445, -1.846531
2, 54.857354, -1.845674
2, 54.859442, -1.847925
2, 54.859156, -1.849126
2, 54.861070, -1.849337
2, 54.860929, -1.850895
2, 54.858211, -1.809452
2, 54.858237, -1.809281
2, 54.866269, -1.708637
2, 54.865992, -1.709138
2, 54.873072, -1.664584
2, 54.872940, -1.664374
2, 54.853518, -1.826655
2, 54.853240, -1.826999
2, 54.854646, -1.823613
2, 54.854476, -1.823613
2, 54.901021, -1.744721
2, 54.900946, -1.744550
2, 54.864104, -1.826376
2, 54.863915, -1.826454
2, 54.905222, -1.746862
2, 54.905087, -1.746894
2, 54.900274, -1.761910
2, 54.900167, -1.762254
2, 54.899876, -1.789545
2, 54.899777, -1.789421
2, 54.864602, -1.849870
2, 54.864749, -1.850813
2, 54.867326, -1.850108
2, 54.867900, -1.849046
2, 54.861004, -1.846050
2, 54.860979, -1.847748
2, 54.851626, -1.829435
2, 54.851023, -1.828753
2, 54.839977, -1.815362
2, 54.839977, -1.815144
2, 54.861046, -1.806853
2, 54.860146, -1.805891
2, 54.863713, -1.810907
2, 54.864091, -1.811699
2, 54.866099, -1.814074
2, 54.866307, -1.814587
2, 54.867693, -1.816077
2, 54.869638, -1.818483
2, 54.869962, -1.819074
2, 54.872364, -1.821151
2, 54.874418, -1.824103
2, 54.874859, -1.824787
2, 54.877352, -1.827301
2, 54.877973, -1.828202
2, 54.880219, -1.827787
2, 54.880013, -1.828006
2, 54.883360, -1.817334
2, 54.883143, -1.817690
2, 54.884636, -1.812586
2, 54.884349, -1.813101
2, 54.887122, -1.822037
2, 54.886573, -1.821790
2, 54.897111, -1.819498
2, 54.896977, -1.819841
2, 54.886057, -1.825315
2, 54.886801, -1.824002
2, 54.864414, -1.829600
2, 54.864351, -1.829428
2, 54.869968, -1.823530
2, 54.881319, -1.817682
2, 54.880662, -1.817280
2, 54.879280, -1.818128
2, 54.879674, -1.817705
2, 54.862254, -1.854582
2, 54.862641, -1.854597
2, 54.867045, -1.855625
2, 54.866300, -1.855814
2, 54.871289, -1.857043
2, 54.870553, -1.857887
2, 54.871102, -1.858914
2, 54.873375, -1.858095
2, 54.885517, -1.848212
2, 54.885130, -1.848316
2, 54.894524, -1.839701
2, 54.893896, -1.840467
2, 54.903299, -1.822870
2, 54.903369, -1.821481
2, 54.893367, -1.841561
2, 54.893304, -1.841389
2, 54.848710, -1.826146
2, 54.849223, -1.827000
2, 54.846515, -1.818478
2, 54.846427, -1.818930
2, 54.847822, -1.821244
2, 54.847562, -1.821510
2, 54.856288, -1.827593
2, 54.856216, -1.827749
2, 54.855012, -1.827770
2, 54.855101, -1.827053
2, 54.849815, -1.819818
2, 54.849258, -1.819774
2, 54.851531, -1.819234
2, 54.851566, -1.819031
2, 54.863143, -1.861886
2, 54.862730, -1.861872
2, 54.863327, -1.857336
2, 54.861589, -1.854631
2, 54.859543, -1.856726
2, 54.860569, -1.858592
2, 54.860687, -1.859012
2, 54.863679, -1.858472
2, 54.863427, -1.858691
2, 54.867841, -1.860078
2, 54.867410, -1.860189
2, 54.869355, -1.859381
2, 54.869188, -1.859061
2, 54.869737, -1.859230
2, 54.869844, -1.858825
2, 54.854099, -1.834615
2, 54.871454, -1.820909
2, 54.847034, -1.823039
2, 54.846709, -1.823478
2, 54.843813, -1.820717
2, 54.843948, -1.820685
2, 54.845874, -1.822872
2, 54.846073, -1.823276
2, 54.842416, -1.811582
2, 54.841499, -1.811556
2, 54.837573, -1.812383
2, 54.837753, -1.812834
2, 54.839365, -1.814929
2, 54.839528, -1.815348
2, 54.841058, -1.817225
2, 54.841068, -1.817500
2, 54.843587, -1.813414
2, 54.844775, -1.814701
2, 54.844919, -1.815256
2, 54.854351, -1.830608
2, 54.854279, -1.830561
2, 54.832172, -1.812191
2, 54.832117, -1.812019
2, 54.831079, -1.792534
2, 54.831133, -1.792331
2, 54.848467, -1.819668
2, 54.848386, -1.819715
2, 54.847188, -1.817992
2, 54.847585, -1.818629
2, 54.844198, -1.819641
2, 54.843893, -1.819875
2, 54.845596, -1.817236
2, 54.845542, -1.817112
2, 54.836282, -1.810552
2, 54.835970, -1.810398
2, 54.847916, -1.858590
2, 54.902011, -1.827304
2, 54.901608, -1.827914
2, 54.900317, -1.830430
2, 54.899985, -1.830822
2, 54.896228, -1.837262
2, 54.895834, -1.837558
2, 54.892029, -1.842460
2, 54.891195, -1.842867
2, 54.880538, -1.851384
2, 54.879900, -1.851776
2, 54.845925, -1.846839
2, 54.845844, -1.846730
2, 54.844520, -1.851890
2, 54.844629, -1.852466
2, 54.846180, -1.856727
2, 54.845361, -1.856263
2, 54.842559, -1.857643
2, 54.843070, -1.856567
2, 54.842169, -1.862254
2, 54.841367, -1.860824
2, 54.841831, -1.865120
2, 54.841535, -1.865557
2, 54.840603, -1.868176
2, 54.840729, -1.868207
2, 54.839259, -1.872431
2, 54.839394, -1.872181
2, 54.838531, -1.871577
2, 54.838080, -1.870862
2, 54.836873, -1.867861
2, 54.836838, -1.868157
2, 54.836980, -1.867207
2, 54.836558, -1.867488
2, 54.839582, -1.863290
2, 54.839268, -1.863680
2, 54.885297, -1.821359
2, 54.885242, -1.821188
2, 54.862804, -1.804757
2, 54.862249, -1.805663
2, 54.863985, -1.801526
2, 54.863752, -1.801839
2, 54.865045, -1.801163
2, 54.865217, -1.801956
2, 54.868382, -1.808329
2, 54.868096, -1.809234
2, 54.868734, -1.809481
2, 54.866151, -1.812640
2, 54.866097, -1.812594
2, 54.878823, -1.831861
2, 54.878357, -1.832518
2, 54.877945, -1.833953
2, 54.877730, -1.834032
2, 54.875563, -1.840150
2, 54.875573, -1.840477
2, 54.907119, -1.722582
2, 54.908002, -1.723636
2, 54.838075, -1.865755
2, 54.872470, -1.821223
2, 54.869825, -1.811829
2, 54.869826, -1.812156
2, 54.873162, -1.819932
2, 54.909195, -1.726576
2, 54.903885, -1.818048
2, 54.871531, -1.822760
2, 54.871010, -1.822637
2, 54.877005, -1.760333
2, 54.877086, -1.760707
2, 54.863357, -1.860327
2, 54.863341, -1.792368
2, 54.863180, -1.792541
2, 54.866906, -1.844298
2, 54.867013, -1.844048
2, 54.858706, -1.855826
2, 54.858130, -1.855018
2, 54.857677, -1.851811
2, 54.857749, -1.852511
2, 54.857306, -1.849724
2, 54.857198, -1.849600
2, 54.833202, -1.881090
2, 54.832148, -1.878727
2, 54.833704, -1.880030
2, 54.834672, -1.874329
2, 54.834410, -1.876027
2, 54.835465, -1.869999
2, 54.835169, -1.870965
2, 54.857977, -1.803783
2, 54.859137, -1.804323
2, 54.855410, -1.800088
2, 54.855788, -1.800803
2, 54.850068, -1.792795
2, 54.850735, -1.793897
2, 54.840692, -1.785602
2, 54.840611, -1.785665
2, 54.838287, -1.772738
2, 54.838179, -1.772755
2, 54.832107, -1.755898
2, 54.832018, -1.755961
2, 54.827298, -1.746416
2, 54.827461, -1.747069
2, 54.819102, -1.737705
2, 54.819445, -1.738607
2, 54.817071, -1.733719
2, 54.817171, -1.734294
2, 54.814566, -1.722719
2, 54.814468, -1.722906
2, 54.813321, -1.712706
2, 54.813195, -1.712722
2, 54.812042, -1.707798
2, 54.811934, -1.707861
2, 54.809049, -1.696679
2, 54.808941, -1.696758
2, 54.807984, -1.691289
2, 54.807885, -1.691336
2, 54.807008, -1.673550
2, 54.806902, -1.673503
2, 54.806185, -1.657032
2, 54.806732, -1.657241
2, 54.806183, -1.656686
2, 54.806623, -1.657368
2, 54.847854, -1.790828
2, 54.847378, -1.790582
2, 54.858826, -1.815668
2, 54.858509, -1.816326
2, 54.835273, -1.785584
2, 54.835210, -1.785491
2, 54.838600, -1.781643
2, 54.838546, -1.781487
2, 54.819716, -1.747569
2, 54.819617, -1.747522
2, 54.813648, -1.764521
2, 54.813576, -1.764443
2, 54.811597, -1.768002
2, 54.810735, -1.768848
2, 54.808319, -1.774214
2, 54.808238, -1.774167
2, 54.806066, -1.780434
2, 54.803986, -1.788566
2, 54.803892, -1.788564
2, 54.797297, -1.797404
2, 54.797252, -1.797265
2, 54.794501, -1.802022
2, 54.794447, -1.801851
2, 54.792219, -1.807959
2, 54.792147, -1.807881
2, 54.785530, -1.817398
2, 54.785448, -1.817243
2, 54.782658, -1.820023
2, 54.782612, -1.819868
2, 54.778288, -1.824582
2, 54.778243, -1.824427
2, 54.775236, -1.827518
2, 54.775191, -1.827363
2, 54.768809, -1.832504
2, 54.768764, -1.832349
2, 54.760640, -1.839080
2, 54.760631, -1.838956
2, 54.757110, -1.840229
2, 54.756957, -1.840338
2, 54.867457, -1.687593
2, 54.867171, -1.687954
2, 54.869071, -1.682688
2, 54.869106, -1.682080
2, 54.872828, -1.679293
2, 54.873020, -1.679329
2, 54.853940, -1.832432
2, 54.853859, -1.832292
2, 54.846077, -1.832256
2, 54.846094, -1.832075
2, 54.842444, -1.830860
2, 54.842453, -1.830751
2, 54.882742, -1.832110
2, 54.882553, -1.832173
2, 54.858753, -1.843332
2, 54.857908, -1.843180
2, 54.873159, -1.849470
2, 54.872736, -1.850057
2, 54.879917, -1.829784
2, 54.879890, -1.829924
2, 54.884487, -1.833334
2, 54.883389, -1.832590
2, 54.886487, -1.834374
2, 54.886505, -1.834275
2, 54.890003, -1.838830
2, 54.889940, -1.838924
2, 54.831769, -1.877047
2, 54.831878, -1.877514
2, 54.832955, -1.876794
2, 54.833045, -1.876934
2, 54.826383, -1.865358
2, 54.826329, -1.865187
2, 54.823694, -1.863624
2, 54.823838, -1.863499
2, 54.828649, -1.894086
2, 54.828595, -1.893884
2, 54.831558, -1.901240
2, 54.831522, -1.901473
2, 54.822431, -1.918647
2, 54.822404, -1.918554
2, 54.817121, -1.920556
2, 54.817067, -1.920478
2, 54.803481, -1.922699
2, 54.803427, -1.922699
2, 54.796122, -1.962748
2, 54.796050, -1.962764
2, 54.821650, -1.852300
2, 54.821560, -1.852161
2, 54.820563, -1.845923
2, 54.820492, -1.845939
2, 54.802229, -1.824728
2, 54.802238, -1.824650
2, 54.799576, -1.843172
2, 54.799522, -1.843157
2, 54.777832, -1.853750
2, 54.777814, -1.853890
2, 54.854583, -1.829423
2, 54.854520, -1.829376
2, 54.856148, -1.824214
2, 54.856094, -1.824151
2, 54.866107, -1.852434
2, 54.866662, -1.851092
2, 54.840022, -1.841116
2, 54.883115, -1.816583
2, 54.850209, -1.839932
2, 54.850607, -1.840936
2, 54.867971, -1.677773
2, 54.851745, -1.743802
2, 54.852490, -1.743314
2, 54.850074, -1.743906
2, 54.849849, -1.743689
2, 54.874774, -1.659731
2, 54.874304, -1.660502
2, 54.868800, -1.842997
2, 54.854707, -1.578158
2, 54.894157, -1.588286
2, 54.893873, -1.589177
2, 54.879859, -1.569962
2, 54.879396, -1.571104
2, 54.879314, -1.575937
2, 54.876632, -1.562188
2, 54.876640, -1.561954
2, 54.847033, -1.508951
2, 54.847454, -1.510861
2, 54.855564, -1.516495
2, 54.855148, -1.520208
2, 54.855024, -1.520832
2, 54.848900, -1.580274
2, 54.848844, -1.580060
2, 54.846796, -1.586890
2, 54.848549, -1.595302
2, 54.848515, -1.595186
2, 54.847003, -1.592713
2, 54.846790, -1.594188
2, 54.846471, -1.590204
2, 54.845979, -1.589632
2, 54.847445, -1.582239
2, 54.862029, -1.638919
2, 54.860993, -1.638024
2, 54.835420, -1.630064
2, 54.835644, -1.657448
2, 54.835518, -1.657558
2, 54.834871, -1.638788
2, 54.834790, -1.638837
2, 54.835274, -1.632276
2, 54.836704, -1.632715
2, 54.836451, -1.632297
2, 54.835786, -1.632194
2, 54.835450, -1.631154
2, 54.835031, -1.631577
2, 54.835157, -1.632402
2, 54.831736, -1.630129
2, 54.830934, -1.629545
2, 54.828957, -1.629734
2, 54.828031, -1.629571
2, 54.826270, -1.629727
2, 54.825919, -1.629606
2, 54.823965, -1.631149
2, 54.824412, -1.630351
2, 54.821270, -1.630002
2, 54.821627, -1.630486
2, 54.819032, -1.627959
2, 54.819877, -1.629039
